datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
9/18/2020 18:00,9/18/2020 14:00,WEST,91.404
9/18/2020 18:00,9/18/2020 14:00,RTO,1032.557
9/18/2020 18:00,9/18/2020 14:00,RFC,486.498
9/18/2020 18:00,9/18/2020 14:00,OTHER,0
9/18/2020 17:00,9/18/2020 13:00,MIDATL,407.096
9/18/2020 17:00,9/18/2020 13:00,SOUTH,534.1
9/18/2020 17:00,9/18/2020 13:00,WEST,93.894
9/18/2020 17:00,9/18/2020 13:00,RTO,1035.09
9/18/2020 17:00,9/18/2020 13:00,RFC,500.99
9/18/2020 17:00,9/18/2020 13:00,OTHER,0
9/18/2020 16:00,9/18/2020 12:00,MIDATL,426.074
9/18/2020 16:00,9/18/2020 12:00,SOUTH,461.077
9/18/2020 16:00,9/18/2020 12:00,WEST,96.148
9/18/2020 16:00,9/18/2020 12:00,RTO,983.299
9/18/2020 16:00,9/18/2020 12:00,RFC,522.222
9/18/2020 16:00,9/18/2020 12:00,OTHER,0
9/18/2020 15:00,9/18/2020 11:00,MIDATL,437.979
9/18/2020 15:00,9/18/2020 11:00,SOUTH,412.865
9/18/2020 15:00,9/18/2020 11:00,WEST,75.247
9/18/2020 15:00,9/18/2020 11:00,RTO,926.091
9/18/2020 15:00,9/18/2020 11:00,RFC,513.226
9/18/2020 15:00,9/18/2020 11:00,OTHER,0
9/18/2020 14:00,9/18/2020 10:00,MIDATL,323.459
9/18/2020 14:00,9/18/2020 10:00,SOUTH,279.965
9/18/2020 14:00,9/18/2020 10:00,WEST,69.99
9/18/2020 14:00,9/18/2020 10:00,RTO,673.414
9/18/2020 14:00,9/18/2020 10:00,RFC,393.449
9/18/2020 14:00,9/18/2020 10:00,OTHER,0
9/18/2020 13:00,9/18/2020 9:00,MIDATL,205.145
9/18/2020 13:00,9/18/2020 9:00,SOUTH,148.189
9/18/2020 13:00,9/18/2020 9:00,WEST,41.744
9/18/2020 13:00,9/18/2020 9:00,RTO,395.078
9/18/2020 13:00,9/18/2020 9:00,RFC,246.889
9/18/2020 13:00,9/18/2020 9:00,OTHER,0
9/18/2020 12:00,9/18/2020 8:00,MIDATL,106.617
9/18/2020 12:00,9/18/2020 8:00,SOUTH,90.585
9/18/2020 12:00,9/18/2020 8:00,WEST,20.042
9/18/2020 12:00,9/18/2020 8:00,RTO,217.244
9/18/2020 12:00,9/18/2020 8:00,RFC,126.659
9/18/2020 12:00,9/18/2020 8:00,OTHER,0
9/18/2020 11:00,9/18/2020 7:00,MIDATL,26.736
9/18/2020 11:00,9/18/2020 7:00,SOUTH,22.006
9/18/2020 11:00,9/18/2020 7:00,WEST,3.454
9/18/2020 11:00,9/18/2020 7:00,RTO,52.196
9/18/2020 11:00,9/18/2020 7:00,RFC,30.19
9/18/2020 11:00,9/18/2020 7:00,OTHER,0
9/18/2020 10:00,9/18/2020 6:00,MIDATL,-0.953
9/18/2020 10:00,9/18/2020 6:00,SOUTH,-0.947
9/18/2020 10:00,9/18/2020 6:00,WEST,-0.237
9/18/2020 10:00,9/18/2020 6:00,RTO,-2.137
9/18/2020 10:00,9/18/2020 6:00,RFC,-1.19
9/18/2020 10:00,9/18/2020 6:00,OTHER,0
9/18/2020 9:00,9/18/2020 5:00,MIDATL,-1.232
9/18/2020 9:00,9/18/2020 5:00,SOUTH,-2.24
9/18/2020 9:00,9/18/2020 5:00,WEST,-0.234
9/18/2020 9:00,9/18/2020 5:00,RTO,-3.706
9/18/2020 9:00,9/18/2020 5:00,RFC,-1.466
9/18/2020 9:00,9/18/2020 5:00,OTHER,0
9/18/2020 8:00,9/18/2020 4:00,MIDATL,-1.319
9/18/2020 8:00,9/18/2020 4:00,SOUTH,-2.205
9/18/2020 8:00,9/18/2020 4:00,WEST,-0.239
9/18/2020 8:00,9/18/2020 4:00,RTO,-3.763
9/18/2020 8:00,9/18/2020 4:00,RFC,-1.558
9/18/2020 8:00,9/18/2020 4:00,OTHER,0
9/18/2020 7:00,9/18/2020 3:00,MIDATL,-1.255
9/18/2020 7:00,9/18/2020 3:00,SOUTH,-2.163
9/18/2020 7:00,9/18/2020 3:00,WEST,-0.23
9/18/2020 7:00,9/18/2020 3:00,RTO,-3.648
9/18/2020 7:00,9/18/2020 3:00,RFC,-1.485
9/18/2020 7:00,9/18/2020 3:00,OTHER,0
9/18/2020 6:00,9/18/2020 2:00,MIDATL,-1.21
9/18/2020 6:00,9/18/2020 2:00,SOUTH,-2.083
9/18/2020 6:00,9/18/2020 2:00,WEST,-0.246
9/18/2020 6:00,9/18/2020 2:00,RTO,-3.539
9/18/2020 6:00,9/18/2020 2:00,RFC,-1.456
9/18/2020 6:00,9/18/2020 2:00,OTHER,0
9/18/2020 5:00,9/18/2020 1:00,MIDATL,-1.234
9/18/2020 5:00,9/18/2020 1:00,SOUTH,-2.2
9/18/2020 5:00,9/18/2020 1:00,WEST,-0.23
9/18/2020 5:00,9/18/2020 1:00,RTO,-3.664
9/18/2020 5:00,9/18/2020 1:00,RFC,-1.464
9/18/2020 5:00,9/18/2020 1:00,OTHER,0
9/18/2020 4:00,9/18/2020 0:00,MIDATL,-1.223
9/18/2020 4:00,9/18/2020 0:00,SOUTH,-2.132
9/18/2020 4:00,9/18/2020 0:00,WEST,-0.249
9/18/2020 4:00,9/18/2020 0:00,RTO,-3.604
9/18/2020 4:00,9/18/2020 0:00,RFC,-1.472
9/18/2020 4:00,9/18/2020 0:00,OTHER,0
9/18/2020 3:00,9/17/2020 23:00,MIDATL,-1.246
9/18/2020 3:00,9/17/2020 23:00,SOUTH,-1.753
9/18/2020 3:00,9/17/2020 23:00,WEST,-0.234
9/18/2020 3:00,9/17/2020 23:00,RTO,-3.233
9/18/2020 3:00,9/17/2020 23:00,RFC,-1.48
9/18/2020 3:00,9/17/2020 23:00,OTHER,0
9/18/2020 2:00,9/17/2020 22:00,MIDATL,-1.322
9/18/2020 2:00,9/17/2020 22:00,SOUTH,-2.691
9/18/2020 2:00,9/17/2020 22:00,WEST,-0.243
9/18/2020 2:00,9/17/2020 22:00,RTO,-4.256
9/18/2020 2:00,9/17/2020 22:00,RFC,-1.565
9/18/2020 2:00,9/17/2020 22:00,OTHER,0
9/18/2020 1:00,9/17/2020 21:00,MIDATL,-1.248
9/18/2020 1:00,9/17/2020 21:00,SOUTH,-1.744
9/18/2020 1:00,9/17/2020 21:00,WEST,-0.247
9/18/2020 1:00,9/17/2020 21:00,RTO,-3.239
9/18/2020 1:00,9/17/2020 21:00,RFC,-1.495
9/18/2020 1:00,9/17/2020 21:00,OTHER,0
9/18/2020 0:00,9/17/2020 20:00,MIDATL,-1.2
9/18/2020 0:00,9/17/2020 20:00,SOUTH,-1.676
9/18/2020 0:00,9/17/2020 20:00,WEST,-0.242
9/18/2020 0:00,9/17/2020 20:00,RTO,-3.118
9/18/2020 0:00,9/17/2020 20:00,RFC,-1.442
9/18/2020 0:00,9/17/2020 20:00,OTHER,0
9/17/2020 23:00,9/17/2020 19:00,MIDATL,-1.211
9/17/2020 23:00,9/17/2020 19:00,SOUTH,-1.766
9/17/2020 23:00,9/17/2020 19:00,WEST,-0.106
9/17/2020 23:00,9/17/2020 19:00,RTO,-3.083
9/17/2020 23:00,9/17/2020 19:00,RFC,-1.317
9/17/2020 23:00,9/17/2020 19:00,OTHER,0
9/17/2020 22:00,9/17/2020 18:00,MIDATL,7.608
9/17/2020 22:00,9/17/2020 18:00,SOUTH,2.031
9/17/2020 22:00,9/17/2020 18:00,WEST,4.771
9/17/2020 22:00,9/17/2020 18:00,RTO,14.41
9/17/2020 22:00,9/17/2020 18:00,RFC,12.379
9/17/2020 22:00,9/17/2020 18:00,OTHER,0
9/17/2020 21:00,9/17/2020 17:00,MIDATL,50.217
9/17/2020 21:00,9/17/2020 17:00,SOUTH,16.827
9/17/2020 21:00,9/17/2020 17:00,WEST,15.79
9/17/2020 21:00,9/17/2020 17:00,RTO,82.834
9/17/2020 21:00,9/17/2020 17:00,RFC,66.007
9/17/2020 21:00,9/17/2020 17:00,OTHER,0
9/17/2020 20:00,9/17/2020 16:00,MIDATL,105.612
9/17/2020 20:00,9/17/2020 16:00,SOUTH,39.39
9/17/2020 20:00,9/17/2020 16:00,WEST,25.908
9/17/2020 20:00,9/17/2020 16:00,RTO,170.91
9/17/2020 20:00,9/17/2020 16:00,RFC,131.52
9/17/2020 20:00,9/17/2020 16:00,OTHER,0
9/17/2020 19:00,9/17/2020 15:00,MIDATL,180.703
9/17/2020 19:00,9/17/2020 15:00,SOUTH,92.513
9/17/2020 19:00,9/17/2020 15:00,WEST,34.448
9/17/2020 19:00,9/17/2020 15:00,RTO,307.664
9/17/2020 19:00,9/17/2020 15:00,RFC,215.151
9/17/2020 19:00,9/17/2020 15:00,OTHER,0
9/17/2020 18:00,9/17/2020 14:00,MIDATL,242.51
9/17/2020 18:00,9/17/2020 14:00,SOUTH,136.217
9/17/2020 18:00,9/17/2020 14:00,WEST,49.447
9/17/2020 18:00,9/17/2020 14:00,RTO,428.174
9/17/2020 18:00,9/17/2020 14:00,RFC,291.957
9/17/2020 18:00,9/17/2020 14:00,OTHER,0
9/17/2020 17:00,9/17/2020 13:00,MIDATL,277.178
9/17/2020 17:00,9/17/2020 13:00,SOUTH,204.447
9/17/2020 17:00,9/17/2020 13:00,WEST,61.041
9/17/2020 17:00,9/17/2020 13:00,RTO,542.666
9/17/2020 17:00,9/17/2020 13:00,RFC,338.219
9/17/2020 17:00,9/17/2020 13:00,OTHER,0
9/17/2020 16:00,9/17/2020 12:00,MIDATL,290.032
9/17/2020 16:00,9/17/2020 12:00,SOUTH,201.506
9/17/2020 16:00,9/17/2020 12:00,WEST,65.987
9/17/2020 16:00,9/17/2020 12:00,RTO,557.525
9/17/2020 16:00,9/17/2020 12:00,RFC,356.019
9/17/2020 16:00,9/17/2020 12:00,OTHER,0
9/17/2020 15:00,9/17/2020 11:00,MIDATL,268.784
9/17/2020 15:00,9/17/2020 11:00,SOUTH,159.627
9/17/2020 15:00,9/17/2020 11:00,WEST,51.058
9/17/2020 15:00,9/17/2020 11:00,RTO,479.469
9/17/2020 15:00,9/17/2020 11:00,RFC,319.842
9/17/2020 15:00,9/17/2020 11:00,OTHER,0
9/17/2020 14:00,9/17/2020 10:00,MIDATL,241.879
9/17/2020 14:00,9/17/2020 10:00,SOUTH,122.346
9/17/2020 14:00,9/17/2020 10:00,WEST,43.843
9/17/2020 14:00,9/17/2020 10:00,RTO,408.068
9/17/2020 14:00,9/17/2020 10:00,RFC,285.722
9/17/2020 14:00,9/17/2020 10:00,OTHER,0
9/17/2020 13:00,9/17/2020 9:00,MIDATL,172.803
9/17/2020 13:00,9/17/2020 9:00,SOUTH,94.351
9/17/2020 13:00,9/17/2020 9:00,WEST,32.582
9/17/2020 13:00,9/17/2020 9:00,RTO,299.736
9/17/2020 13:00,9/17/2020 9:00,RFC,205.385
9/17/2020 13:00,9/17/2020 9:00,OTHER,0
9/17/2020 12:00,9/17/2020 8:00,MIDATL,107.852
9/17/2020 12:00,9/17/2020 8:00,SOUTH,59.476
9/17/2020 12:00,9/17/2020 8:00,WEST,14.983
9/17/2020 12:00,9/17/2020 8:00,RTO,182.311
9/17/2020 12:00,9/17/2020 8:00,RFC,122.835
9/17/2020 12:00,9/17/2020 8:00,OTHER,0
9/17/2020 11:00,9/17/2020 7:00,MIDATL,37.049
9/17/2020 11:00,9/17/2020 7:00,SOUTH,18.777
9/17/2020 11:00,9/17/2020 7:00,WEST,3.006
9/17/2020 11:00,9/17/2020 7:00,RTO,58.832
9/17/2020 11:00,9/17/2020 7:00,RFC,40.055
9/17/2020 11:00,9/17/2020 7:00,OTHER,0
9/17/2020 10:00,9/17/2020 6:00,MIDATL,-0.522
9/17/2020 10:00,9/17/2020 6:00,SOUTH,5.983
9/17/2020 10:00,9/17/2020 6:00,WEST,-0.246
9/17/2020 10:00,9/17/2020 6:00,RTO,5.215
9/17/2020 10:00,9/17/2020 6:00,RFC,-0.768
9/17/2020 10:00,9/17/2020 6:00,OTHER,0
9/17/2020 9:00,9/17/2020 5:00,MIDATL,-1.242
9/17/2020 9:00,9/17/2020 5:00,SOUTH,4.704
9/17/2020 9:00,9/17/2020 5:00,WEST,-0.24
9/17/2020 9:00,9/17/2020 5:00,RTO,3.222
9/17/2020 9:00,9/17/2020 5:00,RFC,-1.482
9/17/2020 9:00,9/17/2020 5:00,OTHER,0
9/17/2020 8:00,9/17/2020 4:00,MIDATL,-1.271
9/17/2020 8:00,9/17/2020 4:00,SOUTH,5.628
9/17/2020 8:00,9/17/2020 4:00,WEST,-0.237
9/17/2020 8:00,9/17/2020 4:00,RTO,4.12
9/17/2020 8:00,9/17/2020 4:00,RFC,-1.508
9/17/2020 8:00,9/17/2020 4:00,OTHER,0
9/17/2020 7:00,9/17/2020 3:00,MIDATL,-1.24
9/17/2020 7:00,9/17/2020 3:00,SOUTH,5.575
9/17/2020 7:00,9/17/2020 3:00,WEST,-0.233
9/17/2020 7:00,9/17/2020 3:00,RTO,4.102
9/17/2020 7:00,9/17/2020 3:00,RFC,-1.473
9/17/2020 7:00,9/17/2020 3:00,OTHER,0
9/17/2020 6:00,9/17/2020 2:00,MIDATL,-1.266
9/17/2020 6:00,9/17/2020 2:00,SOUTH,5.621
9/17/2020 6:00,9/17/2020 2:00,WEST,-0.24
9/17/2020 6:00,9/17/2020 2:00,RTO,4.115
9/17/2020 6:00,9/17/2020 2:00,RFC,-1.506
9/17/2020 6:00,9/17/2020 2:00,OTHER,0
9/17/2020 5:00,9/17/2020 1:00,MIDATL,-1.237
9/17/2020 5:00,9/17/2020 1:00,SOUTH,5.502
9/17/2020 5:00,9/17/2020 1:00,WEST,-0.234
9/17/2020 5:00,9/17/2020 1:00,RTO,4.031
9/17/2020 5:00,9/17/2020 1:00,RFC,-1.471
9/17/2020 5:00,9/17/2020 1:00,OTHER,0
9/17/2020 4:00,9/17/2020 0:00,MIDATL,-1.272
9/17/2020 4:00,9/17/2020 0:00,SOUTH,5.695
9/17/2020 4:00,9/17/2020 0:00,WEST,-0.25
9/17/2020 4:00,9/17/2020 0:00,RTO,4.173
9/17/2020 4:00,9/17/2020 0:00,RFC,-1.522
9/17/2020 4:00,9/17/2020 0:00,OTHER,0
9/17/2020 3:00,9/16/2020 23:00,MIDATL,-1.025
9/17/2020 3:00,9/16/2020 23:00,SOUTH,7.063
9/17/2020 3:00,9/16/2020 23:00,WEST,-0.247
9/17/2020 3:00,9/16/2020 23:00,RTO,5.791
9/17/2020 3:00,9/16/2020 23:00,RFC,-1.272
9/17/2020 3:00,9/16/2020 23:00,OTHER,0
9/17/2020 2:00,9/16/2020 22:00,MIDATL,-1.036
9/17/2020 2:00,9/16/2020 22:00,SOUTH,6.013
9/17/2020 2:00,9/16/2020 22:00,WEST,-0.243
9/17/2020 2:00,9/16/2020 22:00,RTO,4.734
9/17/2020 2:00,9/16/2020 22:00,RFC,-1.279
9/17/2020 2:00,9/16/2020 22:00,OTHER,0
9/17/2020 1:00,9/16/2020 21:00,MIDATL,-1.055
9/17/2020 1:00,9/16/2020 21:00,SOUTH,7.057
9/17/2020 1:00,9/16/2020 21:00,WEST,-0.247
9/17/2020 1:00,9/16/2020 21:00,RTO,5.755
9/17/2020 1:00,9/16/2020 21:00,RFC,-1.302
9/17/2020 1:00,9/16/2020 21:00,OTHER,0
9/17/2020 0:00,9/16/2020 20:00,MIDATL,-1.013
9/17/2020 0:00,9/16/2020 20:00,SOUTH,7.113
9/17/2020 0:00,9/16/2020 20:00,WEST,-0.233
9/17/2020 0:00,9/16/2020 20:00,RTO,5.867
9/17/2020 0:00,9/16/2020 20:00,RFC,-1.246
9/17/2020 0:00,9/16/2020 20:00,OTHER,0
9/16/2020 23:00,9/16/2020 19:00,MIDATL,-0.526
9/16/2020 23:00,9/16/2020 19:00,SOUTH,7.304
9/16/2020 23:00,9/16/2020 19:00,WEST,0.027
9/16/2020 23:00,9/16/2020 19:00,RTO,6.805
9/16/2020 23:00,9/16/2020 19:00,RFC,-0.499
9/16/2020 23:00,9/16/2020 19:00,OTHER,0
9/16/2020 22:00,9/16/2020 18:00,MIDATL,31.253
9/16/2020 22:00,9/16/2020 18:00,SOUTH,45.383
9/16/2020 22:00,9/16/2020 18:00,WEST,8.662
9/16/2020 22:00,9/16/2020 18:00,RTO,85.298
9/16/2020 22:00,9/16/2020 18:00,RFC,39.915
9/16/2020 22:00,9/16/2020 18:00,OTHER,0
9/16/2020 21:00,9/16/2020 17:00,MIDATL,138.142
9/16/2020 21:00,9/16/2020 17:00,SOUTH,186.781
9/16/2020 21:00,9/16/2020 17:00,WEST,33.156
9/16/2020 21:00,9/16/2020 17:00,RTO,358.079
9/16/2020 21:00,9/16/2020 17:00,RFC,171.298
9/16/2020 21:00,9/16/2020 17:00,OTHER,0
9/16/2020 20:00,9/16/2020 16:00,MIDATL,281.062
9/16/2020 20:00,9/16/2020 16:00,SOUTH,363.326
9/16/2020 20:00,9/16/2020 16:00,WEST,60.342
9/16/2020 20:00,9/16/2020 16:00,RTO,704.73
9/16/2020 20:00,9/16/2020 16:00,RFC,341.404
9/16/2020 20:00,9/16/2020 16:00,OTHER,0
9/16/2020 19:00,9/16/2020 15:00,MIDATL,383.787
9/16/2020 19:00,9/16/2020 15:00,SOUTH,460.099
9/16/2020 19:00,9/16/2020 15:00,WEST,79.689
9/16/2020 19:00,9/16/2020 15:00,RTO,923.575
9/16/2020 19:00,9/16/2020 15:00,RFC,463.476
9/16/2020 19:00,9/16/2020 15:00,OTHER,0
9/16/2020 18:00,9/16/2020 14:00,MIDATL,470.937
9/16/2020 18:00,9/16/2020 14:00,SOUTH,464.917
9/16/2020 18:00,9/16/2020 14:00,WEST,90.799
9/16/2020 18:00,9/16/2020 14:00,RTO,1026.653
9/16/2020 18:00,9/16/2020 14:00,RFC,561.736
9/16/2020 18:00,9/16/2020 14:00,OTHER,0
9/16/2020 17:00,9/16/2020 13:00,MIDATL,488.874
9/16/2020 17:00,9/16/2020 13:00,SOUTH,514.003
9/16/2020 17:00,9/16/2020 13:00,WEST,93.926
9/16/2020 17:00,9/16/2020 13:00,RTO,1096.803
9/16/2020 17:00,9/16/2020 13:00,RFC,582.8
9/16/2020 17:00,9/16/2020 13:00,OTHER,0
9/16/2020 16:00,9/16/2020 12:00,MIDATL,499.517
9/16/2020 16:00,9/16/2020 12:00,SOUTH,604.727
9/16/2020 16:00,9/16/2020 12:00,WEST,94.653
9/16/2020 16:00,9/16/2020 12:00,RTO,1198.897
9/16/2020 16:00,9/16/2020 12:00,RFC,594.17
9/16/2020 16:00,9/16/2020 12:00,OTHER,0
9/16/2020 15:00,9/16/2020 11:00,MIDATL,576.803
9/16/2020 15:00,9/16/2020 11:00,SOUTH,667.077
9/16/2020 15:00,9/16/2020 11:00,WEST,82.614
9/16/2020 15:00,9/16/2020 11:00,RTO,1326.494
9/16/2020 15:00,9/16/2020 11:00,RFC,659.417
9/16/2020 15:00,9/16/2020 11:00,OTHER,0
9/16/2020 14:00,9/16/2020 10:00,MIDATL,482.376
9/16/2020 14:00,9/16/2020 10:00,SOUTH,607.629
9/16/2020 14:00,9/16/2020 10:00,WEST,70.562
9/16/2020 14:00,9/16/2020 10:00,RTO,1160.567
9/16/2020 14:00,9/16/2020 10:00,RFC,552.938
9/16/2020 14:00,9/16/2020 10:00,OTHER,0
9/16/2020 13:00,9/16/2020 9:00,MIDATL,338.834
9/16/2020 13:00,9/16/2020 9:00,SOUTH,475.914
9/16/2020 13:00,9/16/2020 9:00,WEST,50.958
9/16/2020 13:00,9/16/2020 9:00,RTO,865.706
9/16/2020 13:00,9/16/2020 9:00,RFC,389.792
9/16/2020 13:00,9/16/2020 9:00,OTHER,0
9/16/2020 12:00,9/16/2020 8:00,MIDATL,178.803
9/16/2020 12:00,9/16/2020 8:00,SOUTH,298.89
9/16/2020 12:00,9/16/2020 8:00,WEST,22.985
9/16/2020 12:00,9/16/2020 8:00,RTO,500.678
9/16/2020 12:00,9/16/2020 8:00,RFC,201.788
9/16/2020 12:00,9/16/2020 8:00,OTHER,0
9/16/2020 11:00,9/16/2020 7:00,MIDATL,49.349
9/16/2020 11:00,9/16/2020 7:00,SOUTH,70.896
9/16/2020 11:00,9/16/2020 7:00,WEST,3.996
9/16/2020 11:00,9/16/2020 7:00,RTO,124.241
9/16/2020 11:00,9/16/2020 7:00,RFC,53.345
9/16/2020 11:00,9/16/2020 7:00,OTHER,0
9/16/2020 10:00,9/16/2020 6:00,MIDATL,-0.16
9/16/2020 10:00,9/16/2020 6:00,SOUTH,5.901
9/16/2020 10:00,9/16/2020 6:00,WEST,-0.236
9/16/2020 10:00,9/16/2020 6:00,RTO,5.505
9/16/2020 10:00,9/16/2020 6:00,RFC,-0.396
9/16/2020 10:00,9/16/2020 6:00,OTHER,0
9/16/2020 9:00,9/16/2020 5:00,MIDATL,-1.205
9/16/2020 9:00,9/16/2020 5:00,SOUTH,5.418
9/16/2020 9:00,9/16/2020 5:00,WEST,-0.237
9/16/2020 9:00,9/16/2020 5:00,RTO,3.976
9/16/2020 9:00,9/16/2020 5:00,RFC,-1.442
9/16/2020 9:00,9/16/2020 5:00,OTHER,0
9/16/2020 8:00,9/16/2020 4:00,MIDATL,-1.264
9/16/2020 8:00,9/16/2020 4:00,SOUTH,4.417
9/16/2020 8:00,9/16/2020 4:00,WEST,-0.233
9/16/2020 8:00,9/16/2020 4:00,RTO,2.92
9/16/2020 8:00,9/16/2020 4:00,RFC,-1.497
9/16/2020 8:00,9/16/2020 4:00,OTHER,0
9/16/2020 7:00,9/16/2020 3:00,MIDATL,-1.27
9/16/2020 7:00,9/16/2020 3:00,SOUTH,5.316
9/16/2020 7:00,9/16/2020 3:00,WEST,-0.23
9/16/2020 7:00,9/16/2020 3:00,RTO,3.816
9/16/2020 7:00,9/16/2020 3:00,RFC,-1.5
9/16/2020 7:00,9/16/2020 3:00,OTHER,0
9/16/2020 6:00,9/16/2020 2:00,MIDATL,-1.244
9/16/2020 6:00,9/16/2020 2:00,SOUTH,-1.946
9/16/2020 6:00,9/16/2020 2:00,WEST,-0.236
9/16/2020 6:00,9/16/2020 2:00,RTO,-3.426
9/16/2020 6:00,9/16/2020 2:00,RFC,-1.48
9/16/2020 6:00,9/16/2020 2:00,OTHER,0
9/16/2020 5:00,9/16/2020 1:00,MIDATL,-1.26
9/16/2020 5:00,9/16/2020 1:00,SOUTH,-2.004
9/16/2020 5:00,9/16/2020 1:00,WEST,-0.237
9/16/2020 5:00,9/16/2020 1:00,RTO,-3.501
9/16/2020 5:00,9/16/2020 1:00,RFC,-1.497
9/16/2020 5:00,9/16/2020 1:00,OTHER,0
9/16/2020 4:00,9/16/2020 0:00,MIDATL,-1.209
9/16/2020 4:00,9/16/2020 0:00,SOUTH,-1.776
9/16/2020 4:00,9/16/2020 0:00,WEST,-0.24
9/16/2020 4:00,9/16/2020 0:00,RTO,-3.225
9/16/2020 4:00,9/16/2020 0:00,RFC,-1.449
9/16/2020 4:00,9/16/2020 0:00,OTHER,0
9/16/2020 3:00,9/15/2020 23:00,MIDATL,-0.171
9/16/2020 3:00,9/15/2020 23:00,OTHER,-0.14
9/16/2020 3:00,9/15/2020 23:00,SOUTH,-1.859
9/16/2020 3:00,9/15/2020 23:00,WEST,-0.244
9/16/2020 3:00,9/15/2020 23:00,RTO,-2.274
9/16/2020 3:00,9/15/2020 23:00,RFC,-0.415
9/16/2020 2:00,9/15/2020 22:00,MIDATL,-0.165
9/16/2020 2:00,9/15/2020 22:00,OTHER,-0.14
9/16/2020 2:00,9/15/2020 22:00,SOUTH,-2.693
9/16/2020 2:00,9/15/2020 22:00,WEST,-0.241
9/16/2020 2:00,9/15/2020 22:00,RTO,-3.099
9/16/2020 2:00,9/15/2020 22:00,RFC,-0.406
9/16/2020 1:00,9/15/2020 21:00,MIDATL,-0.366
9/16/2020 1:00,9/15/2020 21:00,OTHER,-0.14
9/16/2020 1:00,9/15/2020 21:00,SOUTH,-1.814
9/16/2020 1:00,9/15/2020 21:00,WEST,-0.243
9/16/2020 1:00,9/15/2020 21:00,RTO,-2.423
9/16/2020 1:00,9/15/2020 21:00,RFC,-0.609
9/16/2020 0:00,9/15/2020 20:00,MIDATL,-0.171
9/16/2020 0:00,9/15/2020 20:00,OTHER,-0.19
9/16/2020 0:00,9/15/2020 20:00,SOUTH,-1.907
9/16/2020 0:00,9/15/2020 20:00,WEST,-0.239
9/16/2020 0:00,9/15/2020 20:00,RTO,-2.317
9/16/2020 0:00,9/15/2020 20:00,RFC,-0.41
9/15/2020 23:00,9/15/2020 19:00,MIDATL,0.208
9/15/2020 23:00,9/15/2020 19:00,OTHER,-0.22
9/15/2020 23:00,9/15/2020 19:00,SOUTH,-0.82
9/15/2020 23:00,9/15/2020 19:00,WEST,1.043
9/15/2020 23:00,9/15/2020 19:00,RTO,0.431
9/15/2020 23:00,9/15/2020 19:00,RFC,1.251
9/15/2020 22:00,9/15/2020 18:00,MIDATL,38.56
9/15/2020 22:00,9/15/2020 18:00,OTHER,6.96
9/15/2020 22:00,9/15/2020 18:00,SOUTH,92.378
9/15/2020 22:00,9/15/2020 18:00,WEST,9.528
9/15/2020 22:00,9/15/2020 18:00,RTO,140.466
9/15/2020 22:00,9/15/2020 18:00,RFC,48.088
9/15/2020 21:00,9/15/2020 17:00,MIDATL,164.788
9/15/2020 21:00,9/15/2020 17:00,OTHER,25.4
9/15/2020 21:00,9/15/2020 17:00,SOUTH,367.056
9/15/2020 21:00,9/15/2020 17:00,WEST,30.703
9/15/2020 21:00,9/15/2020 17:00,RTO,562.547
9/15/2020 21:00,9/15/2020 17:00,RFC,195.491
9/15/2020 20:00,9/15/2020 16:00,MIDATL,326.8
9/15/2020 20:00,9/15/2020 16:00,OTHER,41.8
9/15/2020 20:00,9/15/2020 16:00,SOUTH,556.58
9/15/2020 20:00,9/15/2020 16:00,WEST,56.668
9/15/2020 20:00,9/15/2020 16:00,RTO,940.048
9/15/2020 20:00,9/15/2020 16:00,RFC,383.468
9/15/2020 19:00,9/15/2020 15:00,MIDATL,471.446
9/15/2020 19:00,9/15/2020 15:00,OTHER,52.014
9/15/2020 19:00,9/15/2020 15:00,SOUTH,666.291
9/15/2020 19:00,9/15/2020 15:00,WEST,73.98
9/15/2020 19:00,9/15/2020 15:00,RTO,1211.717
9/15/2020 19:00,9/15/2020 15:00,RFC,545.426
9/15/2020 18:00,9/15/2020 14:00,MIDATL,575.515
9/15/2020 18:00,9/15/2020 14:00,OTHER,57.746
9/15/2020 18:00,9/15/2020 14:00,SOUTH,743.317
9/15/2020 18:00,9/15/2020 14:00,WEST,86.112
9/15/2020 18:00,9/15/2020 14:00,RTO,1404.944
9/15/2020 18:00,9/15/2020 14:00,RFC,661.627
9/15/2020 17:00,9/15/2020 13:00,MIDATL,625.081
9/15/2020 17:00,9/15/2020 13:00,OTHER,60.77
9/15/2020 17:00,9/15/2020 13:00,SOUTH,804.034
9/15/2020 17:00,9/15/2020 13:00,WEST,91.25
9/15/2020 17:00,9/15/2020 13:00,RTO,1520.365
9/15/2020 17:00,9/15/2020 13:00,RFC,716.331
9/15/2020 16:00,9/15/2020 12:00,MIDATL,658.735
9/15/2020 16:00,9/15/2020 12:00,OTHER,62.04
9/15/2020 16:00,9/15/2020 12:00,SOUTH,876.907
9/15/2020 16:00,9/15/2020 12:00,WEST,124.511
9/15/2020 16:00,9/15/2020 12:00,RTO,1660.153
9/15/2020 16:00,9/15/2020 12:00,RFC,783.246
9/15/2020 15:00,9/15/2020 11:00,MIDATL,612.578
9/15/2020 15:00,9/15/2020 11:00,OTHER,60.87
9/15/2020 15:00,9/15/2020 11:00,SOUTH,909.948
