datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
8/16/2020 15:00,8/16/2020 11:00,WEST,1024.353
8/16/2020 15:00,8/16/2020 11:00,RTO,1107.347
8/16/2020 15:00,8/16/2020 11:00,RFC,1089.89
8/16/2020 14:00,8/16/2020 10:00,MIDATL,63.26
8/16/2020 14:00,8/16/2020 10:00,SOUTH,17.551
8/16/2020 14:00,8/16/2020 10:00,WEST,764.441
8/16/2020 14:00,8/16/2020 10:00,RTO,845.252
8/16/2020 14:00,8/16/2020 10:00,RFC,827.701
8/16/2020 13:00,8/16/2020 9:00,MIDATL,74.942
8/16/2020 13:00,8/16/2020 9:00,SOUTH,12.667
8/16/2020 13:00,8/16/2020 9:00,WEST,897.442
8/16/2020 13:00,8/16/2020 9:00,RTO,985.051
8/16/2020 13:00,8/16/2020 9:00,RFC,972.384
8/16/2020 12:00,8/16/2020 8:00,MIDATL,86.067
8/16/2020 12:00,8/16/2020 8:00,SOUTH,21.167
8/16/2020 12:00,8/16/2020 8:00,WEST,1594.197
8/16/2020 12:00,8/16/2020 8:00,RTO,1701.431
8/16/2020 12:00,8/16/2020 8:00,RFC,1680.264
8/16/2020 11:00,8/16/2020 7:00,MIDATL,97.123
8/16/2020 11:00,8/16/2020 7:00,SOUTH,23.478
8/16/2020 11:00,8/16/2020 7:00,WEST,2241.277
8/16/2020 11:00,8/16/2020 7:00,RTO,2361.878
8/16/2020 11:00,8/16/2020 7:00,RFC,2338.4
8/16/2020 10:00,8/16/2020 6:00,MIDATL,91.661
8/16/2020 10:00,8/16/2020 6:00,SOUTH,13.899
8/16/2020 10:00,8/16/2020 6:00,WEST,2619.002
8/16/2020 10:00,8/16/2020 6:00,RTO,2724.562
8/16/2020 10:00,8/16/2020 6:00,RFC,2710.663
8/16/2020 9:00,8/16/2020 5:00,MIDATL,95.054
8/16/2020 9:00,8/16/2020 5:00,SOUTH,15.866
8/16/2020 9:00,8/16/2020 5:00,WEST,2691.89
8/16/2020 9:00,8/16/2020 5:00,RTO,2802.81
8/16/2020 9:00,8/16/2020 5:00,RFC,2786.944
8/16/2020 8:00,8/16/2020 4:00,MIDATL,134.335
8/16/2020 8:00,8/16/2020 4:00,SOUTH,8.17
8/16/2020 8:00,8/16/2020 4:00,WEST,2382.35
8/16/2020 8:00,8/16/2020 4:00,RTO,2524.855
8/16/2020 8:00,8/16/2020 4:00,RFC,2516.685
8/16/2020 7:00,8/16/2020 3:00,MIDATL,169.714
8/16/2020 7:00,8/16/2020 3:00,SOUTH,6.48
8/16/2020 7:00,8/16/2020 3:00,WEST,2118.157
8/16/2020 7:00,8/16/2020 3:00,RTO,2294.351
8/16/2020 7:00,8/16/2020 3:00,RFC,2287.871
8/16/2020 6:00,8/16/2020 2:00,MIDATL,152.018
8/16/2020 6:00,8/16/2020 2:00,SOUTH,23.529
8/16/2020 6:00,8/16/2020 2:00,WEST,2189.994
8/16/2020 6:00,8/16/2020 2:00,RTO,2365.541
8/16/2020 6:00,8/16/2020 2:00,RFC,2342.012
8/16/2020 5:00,8/16/2020 1:00,MIDATL,202.854
8/16/2020 5:00,8/16/2020 1:00,SOUTH,19.806
8/16/2020 5:00,8/16/2020 1:00,WEST,2341.551
8/16/2020 5:00,8/16/2020 1:00,RTO,2564.211
8/16/2020 5:00,8/16/2020 1:00,RFC,2544.405
8/16/2020 4:00,8/16/2020 0:00,MIDATL,261.838
8/16/2020 4:00,8/16/2020 0:00,SOUTH,2.67
8/16/2020 4:00,8/16/2020 0:00,WEST,2195.205
8/16/2020 4:00,8/16/2020 0:00,RTO,2459.713
8/16/2020 4:00,8/16/2020 0:00,RFC,2457.043
8/16/2020 3:00,8/15/2020 23:00,MIDATL,250.908
8/16/2020 3:00,8/15/2020 23:00,SOUTH,2.175
8/16/2020 3:00,8/15/2020 23:00,WEST,2103.561
8/16/2020 3:00,8/15/2020 23:00,RTO,2356.644
8/16/2020 3:00,8/15/2020 23:00,RFC,2354.469
8/16/2020 2:00,8/15/2020 22:00,MIDATL,221.997
8/16/2020 2:00,8/15/2020 22:00,SOUTH,23.961
8/16/2020 2:00,8/15/2020 22:00,WEST,1452.613
8/16/2020 2:00,8/15/2020 22:00,RTO,1698.571
8/16/2020 2:00,8/15/2020 22:00,RFC,1674.61
8/16/2020 1:00,8/15/2020 21:00,MIDATL,278.625
8/16/2020 1:00,8/15/2020 21:00,SOUTH,38.434
8/16/2020 1:00,8/15/2020 21:00,WEST,1294.588
8/16/2020 1:00,8/15/2020 21:00,RTO,1611.647
8/16/2020 1:00,8/15/2020 21:00,RFC,1573.213
8/16/2020 0:00,8/15/2020 20:00,MIDATL,228.057
8/16/2020 0:00,8/15/2020 20:00,SOUTH,73.638
8/16/2020 0:00,8/15/2020 20:00,WEST,1290.485
8/16/2020 0:00,8/15/2020 20:00,RTO,1592.18
8/16/2020 0:00,8/15/2020 20:00,RFC,1518.542
8/15/2020 23:00,8/15/2020 19:00,MIDATL,231.767
8/15/2020 23:00,8/15/2020 19:00,SOUTH,56.347
8/15/2020 23:00,8/15/2020 19:00,WEST,1148.458
8/15/2020 23:00,8/15/2020 19:00,RTO,1436.572
8/15/2020 23:00,8/15/2020 19:00,RFC,1380.225
8/15/2020 22:00,8/15/2020 18:00,MIDATL,211.015
8/15/2020 22:00,8/15/2020 18:00,SOUTH,58.659
8/15/2020 22:00,8/15/2020 18:00,WEST,1053.709
8/15/2020 22:00,8/15/2020 18:00,RTO,1323.383
8/15/2020 22:00,8/15/2020 18:00,RFC,1264.724
8/15/2020 21:00,8/15/2020 17:00,MIDATL,182.932
8/15/2020 21:00,8/15/2020 17:00,SOUTH,124.343
8/15/2020 21:00,8/15/2020 17:00,WEST,675.534
8/15/2020 21:00,8/15/2020 17:00,RTO,982.809
8/15/2020 21:00,8/15/2020 17:00,RFC,858.466
8/15/2020 20:00,8/15/2020 16:00,MIDATL,211.58
8/15/2020 20:00,8/15/2020 16:00,SOUTH,98.503
8/15/2020 20:00,8/15/2020 16:00,WEST,488.412
8/15/2020 20:00,8/15/2020 16:00,RTO,798.495
8/15/2020 20:00,8/15/2020 16:00,RFC,699.992
8/15/2020 19:00,8/15/2020 15:00,MIDATL,161.55
8/15/2020 19:00,8/15/2020 15:00,SOUTH,68.978
8/15/2020 19:00,8/15/2020 15:00,WEST,533.862
8/15/2020 19:00,8/15/2020 15:00,RTO,764.39
8/15/2020 19:00,8/15/2020 15:00,RFC,695.412
8/15/2020 18:00,8/15/2020 14:00,MIDATL,185.321
8/15/2020 18:00,8/15/2020 14:00,SOUTH,54.463
8/15/2020 18:00,8/15/2020 14:00,WEST,655.18
8/15/2020 18:00,8/15/2020 14:00,RTO,894.964
8/15/2020 18:00,8/15/2020 14:00,RFC,840.501
8/15/2020 17:00,8/15/2020 13:00,MIDATL,175.274
8/15/2020 17:00,8/15/2020 13:00,SOUTH,19.502
8/15/2020 17:00,8/15/2020 13:00,WEST,623.378
8/15/2020 17:00,8/15/2020 13:00,RTO,818.154
8/15/2020 17:00,8/15/2020 13:00,RFC,798.652
8/15/2020 16:00,8/15/2020 12:00,MIDATL,185.23
8/15/2020 16:00,8/15/2020 12:00,SOUTH,10.1
8/15/2020 16:00,8/15/2020 12:00,WEST,480.741
8/15/2020 16:00,8/15/2020 12:00,RTO,676.071
8/15/2020 16:00,8/15/2020 12:00,RFC,665.971
8/15/2020 15:00,8/15/2020 11:00,MIDATL,168.045
8/15/2020 15:00,8/15/2020 11:00,SOUTH,12.682
8/15/2020 15:00,8/15/2020 11:00,WEST,404.117
8/15/2020 15:00,8/15/2020 11:00,RTO,584.844
8/15/2020 15:00,8/15/2020 11:00,RFC,572.162
8/15/2020 14:00,8/15/2020 10:00,MIDATL,161.072
8/15/2020 14:00,8/15/2020 10:00,SOUTH,11.74
8/15/2020 14:00,8/15/2020 10:00,WEST,375.789
8/15/2020 14:00,8/15/2020 10:00,RTO,548.601
8/15/2020 14:00,8/15/2020 10:00,RFC,536.861
8/15/2020 13:00,8/15/2020 9:00,MIDATL,136.979
8/15/2020 13:00,8/15/2020 9:00,SOUTH,7.061
8/15/2020 13:00,8/15/2020 9:00,WEST,362.138
8/15/2020 13:00,8/15/2020 9:00,RTO,506.178
8/15/2020 13:00,8/15/2020 9:00,RFC,499.117
8/15/2020 12:00,8/15/2020 8:00,MIDATL,127.146
8/15/2020 12:00,8/15/2020 8:00,SOUTH,7.712
8/15/2020 12:00,8/15/2020 8:00,WEST,341.21
8/15/2020 12:00,8/15/2020 8:00,RTO,476.068
8/15/2020 12:00,8/15/2020 8:00,RFC,468.356
8/15/2020 11:00,8/15/2020 7:00,MIDATL,117.563
8/15/2020 11:00,8/15/2020 7:00,SOUTH,5.703
8/15/2020 11:00,8/15/2020 7:00,WEST,367.191
8/15/2020 11:00,8/15/2020 7:00,RTO,490.457
8/15/2020 11:00,8/15/2020 7:00,RFC,484.754
8/15/2020 10:00,8/15/2020 6:00,MIDATL,115.051
8/15/2020 10:00,8/15/2020 6:00,SOUTH,2.98
8/15/2020 10:00,8/15/2020 6:00,WEST,386.81
8/15/2020 10:00,8/15/2020 6:00,RTO,504.841
8/15/2020 10:00,8/15/2020 6:00,RFC,501.861
8/15/2020 9:00,8/15/2020 5:00,MIDATL,132.379
8/15/2020 9:00,8/15/2020 5:00,SOUTH,3.768
8/15/2020 9:00,8/15/2020 5:00,WEST,358.976
8/15/2020 9:00,8/15/2020 5:00,RTO,495.123
8/15/2020 9:00,8/15/2020 5:00,RFC,491.355
8/15/2020 8:00,8/15/2020 4:00,MIDATL,161.888
8/15/2020 8:00,8/15/2020 4:00,SOUTH,16.939
8/15/2020 8:00,8/15/2020 4:00,WEST,327.887
8/15/2020 8:00,8/15/2020 4:00,RTO,506.714
8/15/2020 8:00,8/15/2020 4:00,RFC,489.775
8/15/2020 7:00,8/15/2020 3:00,MIDATL,166.998
8/15/2020 7:00,8/15/2020 3:00,SOUTH,12.354
8/15/2020 7:00,8/15/2020 3:00,WEST,284.287
8/15/2020 7:00,8/15/2020 3:00,RTO,463.639
8/15/2020 7:00,8/15/2020 3:00,RFC,451.285
8/15/2020 6:00,8/15/2020 2:00,MIDATL,179.953
8/15/2020 6:00,8/15/2020 2:00,SOUTH,-1.13
8/15/2020 6:00,8/15/2020 2:00,WEST,275.516
8/15/2020 6:00,8/15/2020 2:00,RTO,454.339
8/15/2020 6:00,8/15/2020 2:00,RFC,455.469
8/15/2020 5:00,8/15/2020 1:00,MIDATL,222.13
8/15/2020 5:00,8/15/2020 1:00,SOUTH,2.045
8/15/2020 5:00,8/15/2020 1:00,WEST,383.653
8/15/2020 5:00,8/15/2020 1:00,RTO,607.828
8/15/2020 5:00,8/15/2020 1:00,RFC,605.783
8/15/2020 4:00,8/15/2020 0:00,MIDATL,240.587
8/15/2020 4:00,8/15/2020 0:00,SOUTH,7.614
8/15/2020 4:00,8/15/2020 0:00,WEST,592.49
8/15/2020 4:00,8/15/2020 0:00,RTO,840.691
8/15/2020 4:00,8/15/2020 0:00,RFC,833.077
8/15/2020 3:00,8/14/2020 23:00,MIDATL,232.601
8/15/2020 3:00,8/14/2020 23:00,SOUTH,-1.151
8/15/2020 3:00,8/14/2020 23:00,WEST,755.47
8/15/2020 3:00,8/14/2020 23:00,RTO,986.92
8/15/2020 3:00,8/14/2020 23:00,RFC,988.071
8/15/2020 2:00,8/14/2020 22:00,MIDATL,202.567
8/15/2020 2:00,8/14/2020 22:00,SOUTH,15.735
8/15/2020 2:00,8/14/2020 22:00,WEST,923.995
8/15/2020 2:00,8/14/2020 22:00,RTO,1142.297
8/15/2020 2:00,8/14/2020 22:00,RFC,1126.562
8/15/2020 1:00,8/14/2020 21:00,MIDATL,166.032
8/15/2020 1:00,8/14/2020 21:00,SOUTH,28.258
8/15/2020 1:00,8/14/2020 21:00,WEST,1063.866
8/15/2020 1:00,8/14/2020 21:00,RTO,1258.156
8/15/2020 1:00,8/14/2020 21:00,RFC,1229.898
8/15/2020 0:00,8/14/2020 20:00,MIDATL,144.695
8/15/2020 0:00,8/14/2020 20:00,SOUTH,9.869
8/15/2020 0:00,8/14/2020 20:00,WEST,847.9
8/15/2020 0:00,8/14/2020 20:00,RTO,1002.464
8/15/2020 0:00,8/14/2020 20:00,RFC,992.595
8/14/2020 23:00,8/14/2020 19:00,MIDATL,108.086
8/14/2020 23:00,8/14/2020 19:00,SOUTH,20.801
8/14/2020 23:00,8/14/2020 19:00,WEST,753.533
8/14/2020 23:00,8/14/2020 19:00,RTO,882.42
8/14/2020 23:00,8/14/2020 19:00,RFC,861.619
8/14/2020 22:00,8/14/2020 18:00,MIDATL,91.504
8/14/2020 22:00,8/14/2020 18:00,SOUTH,10.565
8/14/2020 22:00,8/14/2020 18:00,WEST,516.299
8/14/2020 22:00,8/14/2020 18:00,RTO,618.368
8/14/2020 22:00,8/14/2020 18:00,RFC,607.803
8/14/2020 21:00,8/14/2020 17:00,MIDATL,68.133
8/14/2020 21:00,8/14/2020 17:00,SOUTH,19.05
8/14/2020 21:00,8/14/2020 17:00,WEST,151.074
8/14/2020 21:00,8/14/2020 17:00,RTO,238.257
8/14/2020 21:00,8/14/2020 17:00,RFC,219.207
8/14/2020 20:00,8/14/2020 16:00,MIDATL,46.958
8/14/2020 20:00,8/14/2020 16:00,SOUTH,35.55
8/14/2020 20:00,8/14/2020 16:00,WEST,56.951
8/14/2020 20:00,8/14/2020 16:00,RTO,139.459
8/14/2020 20:00,8/14/2020 16:00,RFC,103.909
8/14/2020 19:00,8/14/2020 15:00,MIDATL,40.622
8/14/2020 19:00,8/14/2020 15:00,SOUTH,1.554
8/14/2020 19:00,8/14/2020 15:00,WEST,51.776
8/14/2020 19:00,8/14/2020 15:00,RTO,93.952
8/14/2020 19:00,8/14/2020 15:00,RFC,92.398
8/14/2020 18:00,8/14/2020 14:00,MIDATL,41.592
8/14/2020 18:00,8/14/2020 14:00,SOUTH,1.935
8/14/2020 18:00,8/14/2020 14:00,WEST,36.083
8/14/2020 18:00,8/14/2020 14:00,RTO,79.61
8/14/2020 18:00,8/14/2020 14:00,RFC,77.675
8/14/2020 17:00,8/14/2020 13:00,MIDATL,46.161
8/14/2020 17:00,8/14/2020 13:00,SOUTH,-0.125
8/14/2020 17:00,8/14/2020 13:00,WEST,30.213
8/14/2020 17:00,8/14/2020 13:00,RTO,76.249
8/14/2020 17:00,8/14/2020 13:00,RFC,76.374
8/14/2020 16:00,8/14/2020 12:00,MIDATL,59.417
8/14/2020 16:00,8/14/2020 12:00,SOUTH,16.497
8/14/2020 16:00,8/14/2020 12:00,WEST,43.245
8/14/2020 16:00,8/14/2020 12:00,RTO,119.159
8/14/2020 16:00,8/14/2020 12:00,RFC,102.662
8/14/2020 15:00,8/14/2020 11:00,MIDATL,75.357
8/14/2020 15:00,8/14/2020 11:00,SOUTH,3.751
8/14/2020 15:00,8/14/2020 11:00,WEST,79.263
8/14/2020 15:00,8/14/2020 11:00,RTO,158.371
8/14/2020 15:00,8/14/2020 11:00,RFC,154.62
8/14/2020 14:00,8/14/2020 10:00,MIDATL,71.092
8/14/2020 14:00,8/14/2020 10:00,SOUTH,8.327
8/14/2020 14:00,8/14/2020 10:00,WEST,95.93
8/14/2020 14:00,8/14/2020 10:00,RTO,175.349
8/14/2020 14:00,8/14/2020 10:00,RFC,167.022
8/14/2020 13:00,8/14/2020 9:00,MIDATL,59.949
8/14/2020 13:00,8/14/2020 9:00,SOUTH,10.722
8/14/2020 13:00,8/14/2020 9:00,WEST,195.972
8/14/2020 13:00,8/14/2020 9:00,RTO,266.643
8/14/2020 13:00,8/14/2020 9:00,RFC,255.921
8/14/2020 12:00,8/14/2020 8:00,MIDATL,63.52
8/14/2020 12:00,8/14/2020 8:00,SOUTH,17.17
8/14/2020 12:00,8/14/2020 8:00,WEST,454.924
8/14/2020 12:00,8/14/2020 8:00,RTO,535.614
8/14/2020 12:00,8/14/2020 8:00,RFC,518.444
8/14/2020 11:00,8/14/2020 7:00,MIDATL,65.963
8/14/2020 11:00,8/14/2020 7:00,SOUTH,19.344
8/14/2020 11:00,8/14/2020 7:00,WEST,551.897
8/14/2020 11:00,8/14/2020 7:00,RTO,637.204
8/14/2020 11:00,8/14/2020 7:00,RFC,617.86
8/14/2020 10:00,8/14/2020 6:00,MIDATL,46.415
8/14/2020 10:00,8/14/2020 6:00,SOUTH,25.001
8/14/2020 10:00,8/14/2020 6:00,WEST,563.643
8/14/2020 10:00,8/14/2020 6:00,RTO,635.059
8/14/2020 10:00,8/14/2020 6:00,RFC,610.058
8/14/2020 9:00,8/14/2020 5:00,MIDATL,44.328
8/14/2020 9:00,8/14/2020 5:00,SOUTH,15.46
8/14/2020 9:00,8/14/2020 5:00,WEST,588.35
8/14/2020 9:00,8/14/2020 5:00,RTO,648.138
8/14/2020 9:00,8/14/2020 5:00,RFC,632.678
8/14/2020 8:00,8/14/2020 4:00,MIDATL,60.41
8/14/2020 8:00,8/14/2020 4:00,SOUTH,10.026
8/14/2020 8:00,8/14/2020 4:00,WEST,604.19
8/14/2020 8:00,8/14/2020 4:00,RTO,674.626
8/14/2020 8:00,8/14/2020 4:00,RFC,664.6
8/14/2020 7:00,8/14/2020 3:00,MIDATL,95.733
8/14/2020 7:00,8/14/2020 3:00,SOUTH,2.452
8/14/2020 7:00,8/14/2020 3:00,WEST,707.526
8/14/2020 7:00,8/14/2020 3:00,RTO,805.711
8/14/2020 7:00,8/14/2020 3:00,RFC,803.259
8/14/2020 6:00,8/14/2020 2:00,MIDATL,110.852
8/14/2020 6:00,8/14/2020 2:00,SOUTH,0.115
8/14/2020 6:00,8/14/2020 2:00,WEST,800.734
8/14/2020 6:00,8/14/2020 2:00,RTO,911.701
8/14/2020 6:00,8/14/2020 2:00,RFC,911.586
8/14/2020 5:00,8/14/2020 1:00,MIDATL,103.649
8/14/2020 5:00,8/14/2020 1:00,SOUTH,-1.419
8/14/2020 5:00,8/14/2020 1:00,WEST,1001.634
8/14/2020 5:00,8/14/2020 1:00,RTO,1103.864
8/14/2020 5:00,8/14/2020 1:00,RFC,1105.283
8/14/2020 4:00,8/14/2020 0:00,MIDATL,122.066
8/14/2020 4:00,8/14/2020 0:00,SOUTH,-0.749
8/14/2020 4:00,8/14/2020 0:00,WEST,1009.549
8/14/2020 4:00,8/14/2020 0:00,RTO,1130.866
8/14/2020 4:00,8/14/2020 0:00,RFC,1131.615
8/14/2020 3:00,8/13/2020 23:00,MIDATL,141.125
8/14/2020 3:00,8/13/2020 23:00,SOUTH,0.591
8/14/2020 3:00,8/13/2020 23:00,WEST,1154.192
8/14/2020 3:00,8/13/2020 23:00,RTO,1295.908
8/14/2020 3:00,8/13/2020 23:00,RFC,1295.317
8/14/2020 2:00,8/13/2020 22:00,MIDATL,161.75
8/14/2020 2:00,8/13/2020 22:00,SOUTH,7.278
8/14/2020 2:00,8/13/2020 22:00,WEST,1229.654
8/14/2020 2:00,8/13/2020 22:00,RTO,1398.682
8/14/2020 2:00,8/13/2020 22:00,RFC,1391.404
8/14/2020 1:00,8/13/2020 21:00,MIDATL,197.408
8/14/2020 1:00,8/13/2020 21:00,SOUTH,19.139
8/14/2020 1:00,8/13/2020 21:00,WEST,907.447
8/14/2020 1:00,8/13/2020 21:00,RTO,1123.994
8/14/2020 1:00,8/13/2020 21:00,RFC,1104.855
8/14/2020 0:00,8/13/2020 20:00,MIDATL,195.145
8/14/2020 0:00,8/13/2020 20:00,SOUTH,21.406
8/14/2020 0:00,8/13/2020 20:00,WEST,645.121
8/14/2020 0:00,8/13/2020 20:00,RTO,861.672
8/14/2020 0:00,8/13/2020 20:00,RFC,840.266
8/13/2020 23:00,8/13/2020 19:00,MIDATL,166.292
8/13/2020 23:00,8/13/2020 19:00,SOUTH,38.885
8/13/2020 23:00,8/13/2020 19:00,WEST,408.698
8/13/2020 23:00,8/13/2020 19:00,RTO,613.875
8/13/2020 23:00,8/13/2020 19:00,RFC,574.99
8/13/2020 22:00,8/13/2020 18:00,MIDATL,116.366
8/13/2020 22:00,8/13/2020 18:00,SOUTH,21.338
8/13/2020 22:00,8/13/2020 18:00,WEST,186.583
8/13/2020 22:00,8/13/2020 18:00,RTO,324.287
8/13/2020 22:00,8/13/2020 18:00,RFC,302.949
8/13/2020 21:00,8/13/2020 17:00,MIDATL,90.186
8/13/2020 21:00,8/13/2020 17:00,SOUTH,23.534
8/13/2020 21:00,8/13/2020 17:00,WEST,107.6
8/13/2020 21:00,8/13/2020 17:00,RTO,221.32
8/13/2020 21:00,8/13/2020 17:00,RFC,197.786
8/13/2020 20:00,8/13/2020 16:00,MIDATL,68.448
8/13/2020 20:00,8/13/2020 16:00,SOUTH,39.308
8/13/2020 20:00,8/13/2020 16:00,WEST,92.95
8/13/2020 20:00,8/13/2020 16:00,RTO,200.706
8/13/2020 20:00,8/13/2020 16:00,RFC,161.398
8/13/2020 19:00,8/13/2020 15:00,MIDATL,36.745
8/13/2020 19:00,8/13/2020 15:00,SOUTH,15.845
8/13/2020 19:00,8/13/2020 15:00,WEST,89.514
8/13/2020 19:00,8/13/2020 15:00,RTO,142.104
8/13/2020 19:00,8/13/2020 15:00,RFC,126.259
8/13/2020 18:00,8/13/2020 14:00,MIDATL,18.4
8/13/2020 18:00,8/13/2020 14:00,SOUTH,23.051
8/13/2020 18:00,8/13/2020 14:00,WEST,145.317
8/13/2020 18:00,8/13/2020 14:00,RTO,186.768
8/13/2020 18:00,8/13/2020 14:00,RFC,163.717
8/13/2020 17:00,8/13/2020 13:00,MIDATL,28.141
8/13/2020 17:00,8/13/2020 13:00,SOUTH,28.397
8/13/2020 17:00,8/13/2020 13:00,WEST,165.281
8/13/2020 17:00,8/13/2020 13:00,RTO,221.819
8/13/2020 17:00,8/13/2020 13:00,RFC,193.422
8/13/2020 16:00,8/13/2020 12:00,MIDATL,44.291
8/13/2020 16:00,8/13/2020 12:00,SOUTH,65.125
8/13/2020 16:00,8/13/2020 12:00,WEST,196.893
8/13/2020 16:00,8/13/2020 12:00,RTO,306.309
8/13/2020 16:00,8/13/2020 12:00,RFC,241.184
8/13/2020 15:00,8/13/2020 11:00,MIDATL,56.294
8/13/2020 15:00,8/13/2020 11:00,SOUTH,30.074
8/13/2020 15:00,8/13/2020 11:00,WEST,157.506
8/13/2020 15:00,8/13/2020 11:00,RTO,243.874
8/13/2020 15:00,8/13/2020 11:00,RFC,213.8
8/13/2020 14:00,8/13/2020 10:00,MIDATL,54.648
8/13/2020 14:00,8/13/2020 10:00,SOUTH,14.554
8/13/2020 14:00,8/13/2020 10:00,WEST,86.153
8/13/2020 14:00,8/13/2020 10:00,RTO,155.355
8/13/2020 14:00,8/13/2020 10:00,RFC,140.801
8/13/2020 13:00,8/13/2020 9:00,MIDATL,58.661
8/13/2020 13:00,8/13/2020 9:00,SOUTH,10.366
8/13/2020 13:00,8/13/2020 9:00,WEST,173.434
8/13/2020 13:00,8/13/2020 9:00,RTO,242.461
8/13/2020 13:00,8/13/2020 9:00,RFC,232.095
8/13/2020 12:00,8/13/2020 8:00,MIDATL,84.563
8/13/2020 12:00,8/13/2020 8:00,SOUTH,2.27
8/13/2020 12:00,8/13/2020 8:00,WEST,576.651
8/13/2020 12:00,8/13/2020 8:00,RTO,663.484
8/13/2020 12:00,8/13/2020 8:00,RFC,661.214
8/13/2020 11:00,8/13/2020 7:00,MIDATL,132.539
8/13/2020 11:00,8/13/2020 7:00,SOUTH,2.24
8/13/2020 11:00,8/13/2020 7:00,WEST,512.599
8/13/2020 11:00,8/13/2020 7:00,RTO,647.378
8/13/2020 11:00,8/13/2020 7:00,RFC,645.138
8/13/2020 10:00,8/13/2020 6:00,MIDATL,151.916
8/13/2020 10:00,8/13/2020 6:00,SOUTH,-0.494
8/13/2020 10:00,8/13/2020 6:00,WEST,437.218
8/13/2020 10:00,8/13/2020 6:00,RTO,588.64
8/13/2020 10:00,8/13/2020 6:00,RFC,589.134
8/13/2020 9:00,8/13/2020 5:00,MIDATL,145.625
8/13/2020 9:00,8/13/2020 5:00,SOUTH,-1.033
8/13/2020 9:00,8/13/2020 5:00,WEST,609.69
8/13/2020 9:00,8/13/2020 5:00,RTO,754.282
8/13/2020 9:00,8/13/2020 5:00,RFC,755.315
8/13/2020 8:00,8/13/2020 4:00,MIDATL,170.826
8/13/2020 8:00,8/13/2020 4:00,SOUTH,2.722
8/13/2020 8:00,8/13/2020 4:00,WEST,795.486
8/13/2020 8:00,8/13/2020 4:00,RTO,969.034
8/13/2020 8:00,8/13/2020 4:00,RFC,966.312
8/13/2020 7:00,8/13/2020 3:00,MIDATL,167.936
8/13/2020 7:00,8/13/2020 3:00,SOUTH,14.307
8/13/2020 7:00,8/13/2020 3:00,WEST,873.695
8/13/2020 7:00,8/13/2020 3:00,RTO,1055.938
8/13/2020 7:00,8/13/2020 3:00,RFC,1041.631
8/13/2020 6:00,8/13/2020 2:00,MIDATL,108.193
8/13/2020 6:00,8/13/2020 2:00,SOUTH,17.468
8/13/2020 6:00,8/13/2020 2:00,WEST,995.755
8/13/2020 6:00,8/13/2020 2:00,RTO,1121.416
8/13/2020 6:00,8/13/2020 2:00,RFC,1103.948
8/13/2020 5:00,8/13/2020 1:00,MIDATL,77.334
8/13/2020 5:00,8/13/2020 1:00,SOUTH,23.21
8/13/2020 5:00,8/13/2020 1:00,WEST,1005.689
8/13/2020 5:00,8/13/2020 1:00,RTO,1106.233
8/13/2020 5:00,8/13/2020 1:00,RFC,1083.023
8/13/2020 4:00,8/13/2020 0:00,MIDATL,54.334
8/13/2020 4:00,8/13/2020 0:00,SOUTH,34.921
8/13/2020 4:00,8/13/2020 0:00,WEST,913.826
8/13/2020 4:00,8/13/2020 0:00,RTO,1003.081
8/13/2020 4:00,8/13/2020 0:00,RFC,968.16
8/13/2020 3:00,8/12/2020 23:00,MIDATL,69.157
8/13/2020 3:00,8/12/2020 23:00,SOUTH,33.694
8/13/2020 3:00,8/12/2020 23:00,WEST,716.437
8/13/2020 3:00,8/12/2020 23:00,RTO,819.288
8/13/2020 3:00,8/12/2020 23:00,RFC,785.594
8/13/2020 2:00,8/12/2020 22:00,MIDATL,101.828
8/13/2020 2:00,8/12/2020 22:00,SOUTH,44.46
8/13/2020 2:00,8/12/2020 22:00,WEST,650.66
8/13/2020 2:00,8/12/2020 22:00,RTO,796.948
8/13/2020 2:00,8/12/2020 22:00,RFC,752.488
8/13/2020 1:00,8/12/2020 21:00,MIDATL,106.244
8/13/2020 1:00,8/12/2020 21:00,SOUTH,27.145
8/13/2020 1:00,8/12/2020 21:00,WEST,509.603
8/13/2020 1:00,8/12/2020 21:00,RTO,642.992
8/13/2020 1:00,8/12/2020 21:00,RFC,615.847
8/13/2020 0:00,8/12/2020 20:00,MIDATL,85.518
8/13/2020 0:00,8/12/2020 20:00,SOUTH,69.147
8/13/2020 0:00,8/12/2020 20:00,WEST,369.656
8/13/2020 0:00,8/12/2020 20:00,RTO,524.321
8/13/2020 0:00,8/12/2020 20:00,RFC,455.174
8/12/2020 23:00,8/12/2020 19:00,MIDATL,53.733
8/12/2020 23:00,8/12/2020 19:00,SOUTH,18
8/12/2020 23:00,8/12/2020 19:00,WEST,190.924
8/12/2020 23:00,8/12/2020 19:00,RTO,262.657
8/12/2020 23:00,8/12/2020 19:00,RFC,244.657
8/12/2020 22:00,8/12/2020 18:00,MIDATL,32.842
8/12/2020 22:00,8/12/2020 18:00,SOUTH,18.922
8/12/2020 22:00,8/12/2020 18:00,WEST,64.483
8/12/2020 22:00,8/12/2020 18:00,RTO,116.247
8/12/2020 22:00,8/12/2020 18:00,RFC,97.325
8/12/2020 21:00,8/12/2020 17:00,MIDATL,14.929
8/12/2020 21:00,8/12/2020 17:00,SOUTH,11.826
