voltage_kv,datetime,pnode_id,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr,wind_generation_mw,mw,fuel_percentage_of_total,is_renewable
13.0,2020-07-01 00:00:00,397393565.34090906,15.649999999999988,15.622045454545447,0.0,-0.03227272727272724,1.0,1.0,85.43299999999998,536.0999999999997,0.010000000000000005,1.0
13.0,2020-07-01 01:00:00,397393565.34090906,15.240000000000007,15.235454545454548,0.0,-0.008636363636363642,1.0,1.0,67.60399999999996,556.2999999999996,0.010000000000000005,1.0
13.0,2020-07-01 02:00:00,397393565.34090906,14.429999999999994,14.460227272727264,0.030000000000000023,0.004090909090909081,1.0,1.0,43.10899999999997,647.5,0.010000000000000005,1.0
13.0,2020-07-01 03:00:00,397393565.34090906,13.660000000000004,13.67000000000001,0.0,0.00795454545454545,1.0,1.0,29.666999999999998,425.5,0.0,1.0
13.0,2020-07-01 04:00:00,397393565.34090906,13.440000000000005,13.450227272727268,0.0,0.008863636363636353,1.0,1.0,17.328999999999986,334.2000000000003,0.0,1.0
13.0,2020-07-01 05:00:00,397393565.34090906,14.700000000000005,14.70636363636363,0.022727272727272742,-0.012954545454545456,1.0,1.0,23.113000000000028,485.5,0.010000000000000005,1.0
13.0,2020-07-01 06:00:00,397393565.34090906,15.850000000000012,15.80409090909091,-0.010000000000000005,-0.03863636363636364,1.0,1.0,24.48699999999999,502.4000000000002,0.010000000000000005,1.0
13.0,2020-07-01 07:00:00,397393565.34090906,17.509999999999994,17.35568181818182,-0.05,-0.1127272727272727,1.0,1.0,26.554999999999986,536.2000000000004,0.010000000000000005,1.0
13.0,2020-07-01 08:00:00,397393565.34090906,20.0,19.77409090909091,-0.025681818181818195,-0.2036363636363636,1.0,1.0,23.44899999999998,346.7000000000003,0.0,1.0
13.0,2020-07-01 09:00:00,397393565.34090906,20.549999999999983,20.26931818181818,-0.014999999999999998,-0.26522727272727287,1.0,1.0,17.246999999999993,305.7000000000002,0.0,1.0
13.0,2020-07-01 10:00:00,397393565.34090906,24.740000000000006,25.051136363636363,0.6356818181818181,-0.3229545454545455,1.0,1.0,15.691,523.0,0.0,1.0
13.0,2020-07-01 11:00:00,397393565.34090906,25.519999999999985,24.468636363636367,-0.7393181818181815,-0.3113636363636364,1.0,1.0,25.05899999999999,886.8000000000001,0.010000000000000005,1.0
13.0,2020-07-01 12:00:00,397393565.34090906,33.77999999999998,32.15818181818182,-1.321818181818182,-0.29795454545454536,1.0,1.0,31.387999999999987,864.0,0.010000000000000005,1.0
13.0,2020-07-01 13:00:00,397393565.34090906,25.480000000000015,25.703181818181804,0.43227272727272725,-0.2045454545454545,1.0,1.0,47.05199999999996,787.0999999999993,0.010000000000000005,1.0
13.0,2020-07-01 14:00:00,397393565.34090906,26.45000000000002,25.684545454545468,-0.5718181818181823,-0.19522727272727272,1.0,1.0,48.298,975.6999999999997,0.010000000000000005,1.0
13.0,2020-07-01 15:00:00,397393565.34090906,26.320000000000014,25.67818181818183,-0.49886363636363634,-0.14863636363636365,1.0,1.0,87.99400000000004,1492.8000000000013,0.010000000000000005,1.0
